"PRODUCTO"|"ID_CLIENTE"|"CONTRATO"|"PLAZO"|"Periodicidad"|"Comisiones"|"RENTA"|"RENTAS"|"Valor Residual"|"MONTO_INICIAL_ACTIVO_S_IVA"|"TABLA AMOTIZACIÓN"|"FECHA INICIO"|"FECHA_DE_TERMINACION"|"Reestructurado"|"Tipo de Reestrucutra"|"Region"|"Moneda"
"1691"|"Arrendamiento Puro"|233|10924|50|"Mensual"|0|655.976831415838|1658277.5|2117.5|2032658.14871605|"Tabla Amort"|2017-12-29 18:30:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1692"|"Arrendamiento Puro"|233|10925|44|"Mensual"|0|586.522566982671|1459284.2|2117.5|1521893.35555776|"Tabla Amort"|2017-12-29 18:30:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1693"|"Arrendamiento Puro"|233|10926|50|"Mensual"|0|860.169371507259|1658277.5|2117.5|1830155.48751293|"Tabla Amort"|2017-12-29 18:30:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1694"|"Arrendamiento Puro"|233|10927|51|"Mensual"|0|681.908512127986|1691443.05|2117.5|1833366.19404564|"Tabla Amort"|2017-12-29 18:31:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1695"|"Arrendamiento Puro"|233|10932|52|"Mensual"|0|100.906236380815|252416.32|309.922413793103|261052.799942403|"Tabla Amort"|2017-12-29 18:31:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1696"|"Arrendamiento Puro"|233|10933|43|"Mensual"|0|128.195945272941|208728.88|309.922413793103|209837.503104877|"Tabla Amort"|2017-12-29 18:31:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1697"|"Arrendamiento Puro"|233|10931|52|"Mensual"|0|127.484509977251|252416.32|309.922413793103|321698.784038369|"Tabla Amort"|2017-12-29 18:32:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1698"|"Arrendamiento Puro"|233|10934|39|"Mensual"|0|75.1788237511516|189312.24|309.922413793103|218860.717124145|"Tabla Amort"|2017-12-29 18:32:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1699"|"Arrendamiento Puro"|233|10935|50|"Mensual"|0|117.070088568456|242708|309.922413793103|289660.40772173|"Tabla Amort"|2017-12-29 18:32:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1700"|"Arrendamiento Puro"|233|10936|46|"Mensual"|0|101.077769973163|223291.36|309.922413793103|283526.809714521|"Tabla Amort"|2017-12-29 18:32:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1701"|"Arrendamiento Puro"|233|10937|46|"Mensual"|0|72.4948626983985|223291.36|309.922413793103|257039.348639728|"Tabla Amort"|2017-12-29 18:33:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1702"|"Arrendamiento Puro"|233|10938|45|"Mensual"|0|86.9534075389542|218437.2|309.922413793103|267065.805135616|"Tabla Amort"|2017-12-29 18:33:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1703"|"Arrendamiento Puro"|233|10939|49|"Mensual"|0|112.253616910812|237853.84|309.922413793103|282341.090667715|"Tabla Amort"|2017-12-29 18:33:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1704"|"Arrendamiento Puro"|251|10996|40|"Mensual"|0|16200.1555790634|30601051.2|0.862068965517241|34763523.2335881|"Tabla Amort"|2017-12-29 18:38:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1705"|"Arrendamiento Puro"|251|11013|33|"Mensual"|0|12832.3145384446|21534614.64|0.862068965517241|23312175.7347686|"Tabla Amort"|2017-12-29 18:38:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1706"|"Arrendamiento Puro"|251|11000|34|"Mensual"|0|11261.1173101727|13665617.28|0.862068965517241|16411048.4887212|"Tabla Amort"|2017-12-29 18:39:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1707"|"Arrendamiento Puro"|251|11014|34|"Mensual"|0|5571.48792096927|5737389.84|0.862068965517241|6527182.42298289|"Tabla Amort"|2017-12-29 18:39:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1708"|"Arrendamiento Puro"|251|11015|30|"Mensual"|0|3052.1301572428|3889112.4|0.862068965517241|4400413.12607689|"Tabla Amort"|2017-12-29 18:40:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1709"|"Arrendamiento Puro"|251|11016|34|"Mensual"|0|454.469759415742|678083.76|0.862068965517241|827871.844175364|"Tabla Amort"|2017-12-29 18:40:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1710"|"Arrendamiento Puro"|251|11017|39|"Mensual"|0|842.654551304306|1276587|0.862068965517241|1510483.17131949|"Tabla Amort"|2017-12-29 18:41:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1711"|"Arrendamiento Puro"|251|11019|36|"Mensual"|0|1104.39199806804|1746502.56|0.862068965517241|2206004.98010344|"Tabla Amort"|2017-12-29 18:41:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1712"|"Arrendamiento Puro"|251|11020|36|"Mensual"|0|2924.18976054362|5409257.76|0.862068965517241|6232416.02073314|"Tabla Amort"|2017-12-29 18:42:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1713"|"Arrendamiento Puro"|251|11021|32|"Mensual"|0|2504.52067826011|2264647.68|0.862068965517241|2624193.27117403|"Tabla Amort"|2017-12-29 18:43:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1714"|"Arrendamiento Puro"|251|11023|38|"Mensual"|0|2522.42778125215|2689269.12|0.862068965517241|2969374.65810951|"Tabla Amort"|2017-12-29 18:43:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1715"|"Arrendamiento Puro"|251|11024|39|"Mensual"|0|2136.36867614805|2760039.36|0.862068965517241|2868918.47376058|"Tabla Amort"|2017-12-29 18:44:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1716"|"Arrendamiento Puro"|251|11025|37|"Mensual"|0|2470.70336291661|2549741.04|0.862068965517241|2850386.51530696|"Tabla Amort"|2017-12-29 18:45:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1717"|"Arrendamiento Puro"|251|11026|32|"Mensual"|0|1511.71795294006|2205181.44|0.862068965517241|2683509.01667131|"Tabla Amort"|2017-12-29 18:45:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1718"|"Arrendamiento Puro"|251|11027|37|"Mensual"|0|1431.10788706168|2549741.04|0.862068965517241|2563120.38895248|"Tabla Amort"|2017-12-29 18:46:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1719"|"Arrendamiento Puro"|251|11028|40|"Mensual"|0|2292.99756425899|2756476.8|0.862068965517241|2922831.05816997|"Tabla Amort"|2017-12-29 18:47:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1720"|"Arrendamiento Puro"|251|11032|33|"Mensual"|0|1308.49769502339|1444964.4|0.862068965517241|1542558.39147904|"Tabla Amort"|2017-12-29 18:47:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1721"|"Arrendamiento Puro"|251|11029|35|"Mensual"|0|14381.3351920228|15021304.2|0.862068965517241|16678514.171577|"Tabla Amort"|2017-12-29 18:48:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1722"|"Arrendamiento Puro"|251|11033|32|"Mensual"|0|1462.33185989137|1401177.6|0.862068965517241|1562980.41550563|"Tabla Amort"|2017-12-29 18:48:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1723"|"Arrendamiento Puro"|251|11030|35|"Mensual"|0|14027.4603866245|15021304.2|0.862068965517241|15556535.5739435|"Tabla Amort"|2017-12-29 18:49:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1724"|"Arrendamiento Puro"|251|11031|29|"Mensual"|0|13852.3812439055|12446223.48|0.862068965517241|13933554.1445777|"Tabla Amort"|2017-12-29 18:50:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1725"|"Arrendamiento Puro"|233|10899|51|"Mensual"|0|28975.6365756195|54154006.77|67794.5344827586|65905453.9097664|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1726"|"Arrendamiento Puro"|233|10900|48|"Mensual"|0|8487.23622755227|20509273.44|27279.9396551724|23125052.2598014|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1727"|"Arrendamiento Puro"|233|10901|51|"Mensual"|0|9459.12905828249|21791103.03|27279.9396551724|24001364.2908947|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1728"|"Arrendamiento Puro"|233|10902|43|"Mensual"|0|7248.67303942211|11701610.21|17374.4655172414|12200539.3988281|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1729"|"Arrendamiento Puro"|233|10903|45|"Mensual"|0|6975.06518341628|12245871.15|17374.4655172414|13595907.7858314|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1730"|"Arrendamiento Puro"|233|10904|42|"Mensual"|0|7242.0829430265|11429479.74|17374.4655172414|13339217.8666895|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1731"|"Arrendamiento Puro"|233|10906|54|"Mensual"|0|394.503686836562|921522.42|1089.55172413793|979955.027850654|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1732"|"Arrendamiento Puro"|233|10907|55|"Mensual"|0|461.560221504024|938587.65|1089.55172413793|1168308.0986259|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1733"|"Arrendamiento Puro"|233|10908|51|"Mensual"|0|333.219851396735|870326.73|1089.55172413793|1090090.87296959|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1734"|"Arrendamiento Puro"|233|10909|48|"Mensual"|0|298.83119773153|819131.04|1089.55172413793|851231.692671211|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1735"|"Arrendamiento Puro"|233|10910|45|"Mensual"|0|319.645036025573|767935.35|1089.55172413793|806873.817087871|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1736"|"Arrendamiento Puro"|233|10911|43|"Mensual"|0|737.806873376032|1426118.65|2117.5|1562190.55920657|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1737"|"Arrendamiento Puro"|233|10928|55|"Mensual"|0|88.2638929610327|266978.8|309.922413793103|304979.992028157|"Tabla Amort"|2018-01-01 00:00:00|2021-12-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1738"|"Arrendamiento Puro"|251|11022|34|"Mensual"|0|2098.21703436943|2406188.16|0.862068965517241|2494758.98914046|"Tabla Amort"|2018-01-01 00:00:00|2021-01-01|"No"|NA|"CDMX"|"MXN"
"1739"|"Arrendamiento"|237|10844|32|"Mensual"|227243.167289998|301893.046417146|377998606.08|258620.689655172|465547120.44888|"Tabla Amort"|2018-01-16 00:00:00|2021-01-16|"Sí"|"Prog COVID"|"CDMX"|"MXN"
"1740"|"Arrendamiento"|102|10854|26|"Mensual"|322695.191571803|317828.763273633|233955365.28|214480.827586207|265330849.503472|"Tabla Amort"|2018-01-16 00:00:00|2020-01-16|"No"|NA|"CDMX"|"MXN"
"1741"|"Arrendamiento"|111|11111|36|"Mensual"|17460.6897026749|9645.66633580911|17239210.56|84640.0862068966|22087698.2067982|"Tabla Amort"|2018-01-24 09:06:00|2021-02-01|"Sí"|"Prog COVID"|"CDMX"|"MXN"
"1742"|"Arrendamiento"|161|11037|41|"Mensual"|9257.12142662779|11813.3689382894|13417164.72|73058.1896551724|15736326.6741437|"Tabla Amort"|2018-01-26 14:10:00|2021-02-01|"No"|NA|"CDMX"|"MXN"
"1743"|"Arrendamiento"|252|11093|37|"Mensual"|4372.90791762129|7859.82482656357|8152932.24|39023.7068965517|10233565.5544043|"Tabla Amort"|2018-01-26 14:12:00|2021-02-01|"No"|NA|"CDMX"|"MXN"
"1744"|"Arrendamiento Puro"|253|11042|49|"Mensual"|0|76056.8590262685|141262084.32|0.862068965517241|157945715.112566|"Tabla Amort"|2018-01-31 10:58:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1745"|"Arrendamiento Puro"|253|11046|52|"Mensual"|0|73921.9902139192|149910783.36|0.862068965517241|189473891.721449|"Tabla Amort"|2018-01-31 10:59:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1746"|"Arrendamiento Puro"|253|11047|54|"Mensual"|0|34857.1201357557|123602500.8|0.862068965517241|138531722.173174|"Tabla Amort"|2018-01-31 10:59:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1747"|"Arrendamiento Puro"|253|11048|52|"Mensual"|0|35388.2821720791|119024630.4|0.862068965517241|125268673.746901|"Tabla Amort"|2018-01-31 11:00:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1748"|"Arrendamiento Puro"|240|10867|53|"Mensual"|0|10285.9191451444|23093089.51|17145.9051724138|27304905.9089232|"Tabla Amort"|2018-01-31 11:18:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1749"|"Arrendamiento Puro"|240|10868|50|"Mensual"|0|7062.15990222862|21785933.5|17145.9051724138|22110303.7694707|"Tabla Amort"|2018-01-31 11:18:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1750"|"Arrendamiento Puro"|210|11057|42|"Mensual"|0|7174.41341891447|11482067.52|87568.9655172414|14436585.010766|"Tabla Amort"|2018-01-31 11:35:00|2021-02-01|"No"|NA|"CDMX"|"MXN"
"1751"|"Arrendamiento Puro"|210|11110|29|"Mensual"|0|9026.68488368855|8330817.24|92017.2413793103|9177897.42814358|"Tabla Amort"|2018-01-31 11:38:00|2021-02-01|"No"|NA|"CDMX"|"MXN"
"1752"|"Arrendamiento"|69|11160|6|"Mensual"|13789.0828994146|151126.406628631|4412913.48|105266.060344828|4767858.51053764|"Tabla Amort"|2018-01-31 12:49:00|2018-08-01|"No"|NA|"QUINTANA ROO"|"MXN"
"1753"|"Arrendamiento Puro"|254|11114|55|"Mensual"|0|1144.74505216922|3748430.4|0.862068965517241|4420727.9322059|"Tabla Amort"|2018-01-31 12:56:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1754"|"Arrendamiento Puro"|254|11095|43|"Mensual"|0|682.486796859135|1213693.92|0.862068965517241|1380506.51181275|"Tabla Amort"|2018-01-31 12:57:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1755"|"Arrendamiento Puro"|254|11115|41|"Mensual"|0|1392.27130608386|2794284.48|0.862068965517241|3148102.08286929|"Tabla Amort"|2018-01-31 12:57:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1756"|"Arrendamiento Puro"|254|11116|54|"Mensual"|0|1247.16837724025|3658296.96|0.862068965517241|3930406.431444|"Tabla Amort"|2018-01-31 12:57:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1757"|"Arrendamiento Puro"|254|11117|39|"Mensual"|0|1759.28477590684|2642103.36|0.862068965517241|3198030.83731739|"Tabla Amort"|2018-01-31 12:58:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1758"|"Arrendamiento Puro"|254|11118|39|"Mensual"|0|1273.18324494424|2588994.72|0.862068965517241|2859082.09916894|"Tabla Amort"|2018-01-31 12:58:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1759"|"Arrendamiento Puro"|254|11138|47|"Mensual"|0|1234.56288452346|3120070.56|0.862068965517241|3595903.92888674|"Tabla Amort"|2018-01-31 12:59:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1760"|"Arrendamiento Puro"|254|11139|51|"Mensual"|0|204.680208506244|461815.2|0.862068965517241|558764.35027983|"Tabla Amort"|2018-01-31 13:18:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1761"|"Arrendamiento Puro"|254|11140|54|"Mensual"|0|201.008156848312|488980.8|0.862068965517241|496741.385329962|"Tabla Amort"|2018-01-31 13:19:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1762"|"Arrendamiento Puro"|254|11141|52|"Mensual"|0|208.926929273924|470870.4|0.862068965517241|583136.338917899|"Tabla Amort"|2018-01-31 13:19:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1763"|"Arrendamiento Puro"|254|11142|53|"Mensual"|0|148.823733709112|479925.6|0.862068965517241|531210.180335958|"Tabla Amort"|2018-01-31 13:19:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1764"|"Arrendamiento Puro"|254|11143|44|"Mensual"|0|147.664765780335|398428.8|0.862068965517241|502465.052450432|"Tabla Amort"|2018-01-31 13:20:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1765"|"Arrendamiento Puro"|254|11144|53|"Mensual"|0|216.61935637078|479925.6|0.862068965517241|485485.763533896|"Tabla Amort"|2018-01-31 13:22:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1766"|"Arrendamiento Puro"|254|11145|45|"Mensual"|0|327.703658328649|548899.2|0.862068965517241|591820.322423071|"Tabla Amort"|2018-01-31 13:22:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1767"|"Arrendamiento Puro"|254|11146|53|"Mensual"|0|234.035443722039|646481.28|0.862068965517241|774158.42756175|"Tabla Amort"|2018-01-31 13:22:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1768"|"Arrendamiento Puro"|254|11147|44|"Mensual"|0|268.826600475609|536701.44|0.862068965517241|678022.404324496|"Tabla Amort"|2018-01-31 13:23:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1769"|"Arrendamiento Puro"|254|11148|39|"Mensual"|0|285.46306102749|475712.64|0.862068965517241|577702.497902277|"Tabla Amort"|2018-01-31 13:24:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1770"|"Arrendamiento Puro"|254|11149|55|"Mensual"|0|208.10916483772|670876.8|0.862068965517241|861171.853222196|"Tabla Amort"|2018-01-31 13:27:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1771"|"Arrendamiento Puro"|240|10869|50|"Mensual"|0|10135.5642971062|21785933.5|17145.9051724138|26908551.7356457|"Tabla Amort"|2018-01-31 13:30:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1772"|"Arrendamiento Puro"|254|11150|49|"Mensual"|0|293.879881265834|597690.24|0.862068965517241|602865.938508075|"Tabla Amort"|2018-01-31 13:36:00|2022-02-01|"No"|NA|"NUEVO LEON"|"MXN"
"1773"|"Arrendamiento Puro"|240|10870|42|"Mensual"|0|10591.726743797|18300184.14|17145.9051724138|22799225.572737|"Tabla Amort"|2018-01-31 13:47:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1774"|"Arrendamiento Puro"|240|10871|46|"Mensual"|0|7976.80565513116|20043058.82|17145.9051724138|24834941.5448947|"Tabla Amort"|2018-01-31 13:47:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1775"|"Arrendamiento Puro"|240|10872|50|"Mensual"|0|10419.3368974829|21785933.5|17145.9051724138|26612072.6489421|"Tabla Amort"|2018-01-31 13:47:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1776"|"Arrendamiento Puro"|240|10873|49|"Mensual"|0|8470.52252375328|21350214.83|17145.9051724138|25021232.7134215|"Tabla Amort"|2018-01-31 13:47:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1777"|"Arrendamiento Puro"|240|10874|43|"Mensual"|0|7159.15559263178|18735902.81|17145.9051724138|21093356.5731847|"Tabla Amort"|2018-01-31 13:48:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1778"|"Arrendamiento Puro"|240|10875|38|"Mensual"|0|7019.08927295684|16557309.46|17145.9051724138|16847469.5879245|"Tabla Amort"|2018-01-31 13:48:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1779"|"Arrendamiento Puro"|240|10876|43|"Mensual"|0|11019.1502002357|18735902.81|17145.9051724138|19028388.8087881|"Tabla Amort"|2018-01-31 13:48:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1780"|"Arrendamiento Puro"|240|10877|52|"Mensual"|0|8427.17394760573|22657370.84|17145.9051724138|29119668.5612757|"Tabla Amort"|2018-01-31 13:49:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1781"|"Arrendamiento Puro"|240|10878|44|"Mensual"|0|7604.99139000716|19171621.48|17145.9051724138|24047218.4263576|"Tabla Amort"|2018-01-31 13:51:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1782"|"Arrendamiento Puro"|240|10879|38|"Mensual"|0|10923.865355117|16557309.46|17145.9051724138|19654549.9033163|"Tabla Amort"|2018-01-31 13:52:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1783"|"Arrendamiento Puro"|240|10880|48|"Mensual"|0|11833.3202193296|20914496.16|17145.9051724138|25794622.4206554|"Tabla Amort"|2018-01-31 13:52:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1784"|"Arrendamiento Puro"|240|10881|42|"Mensual"|0|7984.76797784501|18300184.14|17145.9051724138|18965412.272209|"Tabla Amort"|2018-01-31 13:53:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1785"|"Arrendamiento Puro"|240|10882|47|"Mensual"|0|7620.33863284096|20478777.49|17145.9051724138|21961216.6478388|"Tabla Amort"|2018-01-31 13:56:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1786"|"Arrendamiento Puro"|240|10866|43|"Mensual"|0|7082.39980318864|18735902.81|17145.9051724138|22010969.6543575|"Tabla Amort"|2018-02-01 00:00:00|2022-01-01|"No"|NA|"NUEVO LEON"|"MXN"
"1787"|"Arrendamiento"|22|11219|41|"Mensual"|10635.9534541433|18303.3248597139|32492447.52|5911.91379310345|32542301.4393419|"Tabla Amort"|2018-02-14 16:29:00|2022-02-16|"No"|NA|"CDMX"|"MXN"
"1788"|"Arrendamiento"|256|11215|37|"Mensual"|27320.0870811831|25421.3348244647|31350657.96|160969.827586207|38736460.6213926|"Tabla Amort"|2018-02-14 17:35:00|2021-02-16|"Sí"|"Prog COVID"|"CDMX"|"MXN"
"1789"|"Arrendamiento"|255|10835|39|"Mensual"|19192.2461633392|16780.8268428411|20305799.28|88340.5172413793|24933318.615387|"Tabla Amort"|2018-02-16 00:00:00|2021-02-16|"No"|NA|"CDMX"|"MXN"
"1790"|"Arrendamiento"|255|11216|33|"Mensual"|17938.3289916513|17068.9066731374|17181830.16|88340.5172413793|21289943.8458963|"Tabla Amort"|2018-02-16 00:00:00|2021-02-16|"No"|NA|"CDMX"|"MXN"
"1791"|"Arrendamiento"|103|11090|31|"Mensual"|10467.109889729|6692.50531314035|8155861.92|45348.275862069|9915502.8302201|"Tabla Amort"|2018-02-19 16:52:00|2021-02-16|"No"|NA|"CDMX"|"MXN"
"1792"|"Arrendamiento"|103|11084|41|"Mensual"|10132.2283956023|8895.75205391844|11707764.84|49443.1034482759|12814545.4259317|"Tabla Amort"|2018-02-20 17:00:00|2021-03-01|"No"|NA|"CDMX"|"MXN"
"1793"|"Arrendamiento Puro"|214|11282|47|"Mensual"|0|4670.69116793085|13149602.66|0.862068965517241|16693716.6173321|"Tabla Amort"|2018-02-21 16:13:00|2022-03-01|"No"|NA|"NUEVO LEON"|"MXN"
"1794"|"Arrendamiento Puro"|214|11283|50|"Mensual"|0|6536.72158342065|13988939|0.862068965517241|18160347.3633916|"Tabla Amort"|2018-02-21 16:13:00|2022-03-01|"No"|NA|"NUEVO LEON"|"MXN"
"1795"|"Arrendamiento Puro"|214|11270|40|"Mensual"|0|6349.78392043791|11191151.2|0.862068965517241|13915844.4281973|"Tabla Amort"|2018-02-21 18:31:00|2022-03-01|"No"|NA|"NUEVO LEON"|"MXN"
"1796"|"Arrendamiento"|257|11192|42|"Mensual"|13023.2066124649|11291.2820470994|21158464.32|58349.4827586207|23392300.0118527|"Tabla Amort"|2018-02-27 10:36:00|2022-03-01|"No"|NA|"CDMX"|"MXN"
"1797"|"Arrendamiento"|165|11320|41|"Mensual"|4793.14735525261|7543.78476968634|13035294|55259.6982758621|13523660.8877384|"Tabla Amort"|2018-02-28 08:43:00|2021-03-01|"No"|NA|"ESTADO DE MEXICO"|"MXN"
"1798"|"Arrendamiento"|171|11343|16|"Mensual"|0|18293.5723063907|3945775.2|21349.0172413793|4726541.82782466|"Tabla Amort"|2018-02-28 18:01:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"1799"|"Arrendamiento"|171|11277|14|"Mensual"|0|22996.527780603|5603373.3|34650.974137931|7096669.8356672|"Tabla Amort"|2018-02-28 18:02:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"1800"|"Arrendamiento"|171|11280|16|"Mensual"|0|24412.9328684498|5740185.6|31059.8879310345|6053719.28628215|"Tabla Amort"|2018-02-28 18:03:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"1801"|"Arrendamiento"|171|15685|13|"Mensual"|0|20083.7629696047|4663900.8|31059.8879310345|5921282.25258867|"Tabla Amort"|2018-02-28 18:04:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"1802"|"Arrendamiento"|171|11288|14|"Mensual"|0|25718.4776674986|5613478.5|34713.474137931|7278433.06633587|"Tabla Amort"|2018-02-28 18:06:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"1803"|"Arrendamiento"|171|15686|17|"Mensual"|0|22171.1440121022|6332032.5|49655.4051724138|6379755.39247459|"Tabla Amort"|2018-02-28 18:07:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"1804"|"Arrendamiento"|171|15688|18|"Mensual"|0|31378.0309192919|6704505|49655.4051724138|7805457.8590379|"Tabla Amort"|2018-02-28 18:08:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"1805"|"Arrendamiento"|171|11289|16|"Mensual"|0|25044.1654337919|6014836.8|50694.0689655172|7096300.92582577|"Tabla Amort"|2018-02-28 18:09:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"1806"|"Arrendamiento"|171|11291|15|"Mensual"|0|26158.520254718|5587087.5|49655.4051724138|6671411.4234631|"Tabla Amort"|2018-02-28 18:09:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"1807"|"Arrendamiento"|171|15687|17|"Mensual"|0|31305.3291868107|6332032.5|49655.4051724138|8119030.55970864|"Tabla Amort"|2018-02-28 18:09:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"1808"|"Arrendamiento"|171|11276|13|"Mensual"|0|28262.0037827452|4615587.6|30738.1379310345|5362599.06982272|"Tabla Amort"|2018-02-28 18:10:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
"1809"|"Arrendamiento"|171|11290|13|"Mensual"|0|20912.3611911691|4719485.55|48622.3534482759|5267176.43826331|"Tabla Amort"|2018-02-28 18:10:00|2019-06-01|"No"|NA|"NUEVO LEON"|"MXN"
